Genome	10p_S10_1.fastq Relative Abundance (%)	10p_S10_1.fastq Variance	10p_S10_1.fastq RPKM	10p_S10_1.fastq TPM	10_S36_1.fastq Relative Abundance (%)	10_S36_1.fastq Variance	10_S36_1.fastq RPKM	10_S36_1.fastq TPM	11p_S11_1.fastq Relative Abundance (%)	11p_S11_1.fastq Variance	11p_S11_1.fastq RPKM	11p_S11_1.fastq TPM	11_S37_1.fastq Relative Abundance (%)	11_S37_1.fastq Variance	11_S37_1.fastq RPKM	11_S37_1.fastq TPM	12p_S12_1.fastq Relative Abundance (%)	12p_S12_1.fastq Variance	12p_S12_1.fastq RPKM	12p_S12_1.fastq TPM	12_S38_1.fastq Relative Abundance (%)	12_S38_1.fastq Variance	12_S38_1.fastq RPKM	12_S38_1.fastq TPM	13p_S13_1.fastq Relative Abundance (%)	13p_S13_1.fastq Variance	13p_S13_1.fastq RPKM	13p_S13_1.fastq TPM	13_S39_1.fastq Relative Abundance (%)	13_S39_1.fastq Variance	13_S39_1.fastq RPKM	13_S39_1.fastq TPM	14p_S14_1.fastq Relative Abundance (%)	14p_S14_1.fastq Variance	14p_S14_1.fastq RPKM	14p_S14_1.fastq TPM	14_S40_1.fastq Relative Abundance (%)	14_S40_1.fastq Variance	14_S40_1.fastq RPKM	14_S40_1.fastq TPM	15p_S15_1.fastq Relative Abundance (%)	15p_S15_1.fastq Variance	15p_S15_1.fastq RPKM	15p_S15_1.fastq TPM	15_S41_1.fastq Relative Abundance (%)	15_S41_1.fastq Variance	15_S41_1.fastq RPKM	15_S41_1.fastq TPM	16p_S16_1.fastq Relative Abundance (%)	16p_S16_1.fastq Variance	16p_S16_1.fastq RPKM	16p_S16_1.fastq TPM	16_S42_1.fastq Relative Abundance (%)	16_S42_1.fastq Variance	16_S42_1.fastq RPKM	16_S42_1.fastq TPM	17p_S17_1.fastq Relative Abundance (%)	17p_S17_1.fastq Variance	17p_S17_1.fastq RPKM	17p_S17_1.fastq TPM	17_S43_1.fastq Relative Abundance (%)	17_S43_1.fastq Variance	17_S43_1.fastq RPKM	17_S43_1.fastq TPM	18p_S18_1.fastq Relative Abundance (%)	18p_S18_1.fastq Variance	18p_S18_1.fastq RPKM	18p_S18_1.fastq TPM	18_S44_1.fastq Relative Abundance (%)	18_S44_1.fastq Variance	18_S44_1.fastq RPKM	18_S44_1.fastq TPM	19p_S19_1.fastq Relative Abundance (%)	19p_S19_1.fastq Variance	19p_S19_1.fastq RPKM	19p_S19_1.fastq TPM	19_S45_1.fastq Relative Abundance (%)	19_S45_1.fastq Variance	19_S45_1.fastq RPKM	19_S45_1.fastq TPM	1p_S1_1.fastq Relative Abundance (%)	1p_S1_1.fastq Variance	1p_S1_1.fastq RPKM	1p_S1_1.fastq TPM	20_S46_1.fastq Relative Abundance (%)	20_S46_1.fastq Variance	20_S46_1.fastq RPKM	20_S46_1.fastq TPM	21p_S21_1.fastq Relative Abundance (%)	21p_S21_1.fastq Variance	21p_S21_1.fastq RPKM	21p_S21_1.fastq TPM	21_S47_1.fastq Relative Abundance (%)	21_S47_1.fastq Variance	21_S47_1.fastq RPKM	21_S47_1.fastq TPM	22p_S22_1.fastq Relative Abundance (%)	22p_S22_1.fastq Variance	22p_S22_1.fastq RPKM	22p_S22_1.fastq TPM	22_S48_1.fastq Relative Abundance (%)	22_S48_1.fastq Variance	22_S48_1.fastq RPKM	22_S48_1.fastq TPM	23p_S23_1.fastq Relative Abundance (%)	23p_S23_1.fastq Variance	23p_S23_1.fastq RPKM	23p_S23_1.fastq TPM	23_S49_1.fastq Relative Abundance (%)	23_S49_1.fastq Variance	23_S49_1.fastq RPKM	23_S49_1.fastq TPM	24p_S24_1.fastq Relative Abundance (%)	24p_S24_1.fastq Variance	24p_S24_1.fastq RPKM	24p_S24_1.fastq TPM	24_S50_1.fastq Relative Abundance (%)	24_S50_1.fastq Variance	24_S50_1.fastq RPKM	24_S50_1.fastq TPM	2p_S2_1.fastq Relative Abundance (%)	2p_S2_1.fastq Variance	2p_S2_1.fastq RPKM	2p_S2_1.fastq TPM	2_S28_1.fastq Relative Abundance (%)	2_S28_1.fastq Variance	2_S28_1.fastq RPKM	2_S28_1.fastq TPM	3p_S3_1.fastq Relative Abundance (%)	3p_S3_1.fastq Variance	3p_S3_1.fastq RPKM	3p_S3_1.fastq TPM	3_S29_1.fastq Relative Abundance (%)	3_S29_1.fastq Variance	3_S29_1.fastq RPKM	3_S29_1.fastq TPM	4p_S4_1.fastq Relative Abundance (%)	4p_S4_1.fastq Variance	4p_S4_1.fastq RPKM	4p_S4_1.fastq TPM	4_S30_1.fastq Relative Abundance (%)	4_S30_1.fastq Variance	4_S30_1.fastq RPKM	4_S30_1.fastq TPM	5p_S5_1.fastq Relative Abundance (%)	5p_S5_1.fastq Variance	5p_S5_1.fastq RPKM	5p_S5_1.fastq TPM	5_S31_1.fastq Relative Abundance (%)	5_S31_1.fastq Variance	5_S31_1.fastq RPKM	5_S31_1.fastq TPM	6p_S6_1.fastq Relative Abundance (%)	6p_S6_1.fastq Variance	6p_S6_1.fastq RPKM	6p_S6_1.fastq TPM	6_S32_1.fastq Relative Abundance (%)	6_S32_1.fastq Variance	6_S32_1.fastq RPKM	6_S32_1.fastq TPM	7p_S7_1.fastq Relative Abundance (%)	7p_S7_1.fastq Variance	7p_S7_1.fastq RPKM	7p_S7_1.fastq TPM	7_S33_1.fastq Relative Abundance (%)	7_S33_1.fastq Variance	7_S33_1.fastq RPKM	7_S33_1.fastq TPM	8p_S8_1.fastq Relative Abundance (%)	8p_S8_1.fastq Variance	8p_S8_1.fastq RPKM	8p_S8_1.fastq TPM	8_S34_1.fastq Relative Abundance (%)	8_S34_1.fastq Variance	8_S34_1.fastq RPKM	8_S34_1.fastq TPM	9p_S9_1.fastq Relative Abundance (%)	9p_S9_1.fastq Variance	9p_S9_1.fastq RPKM	9p_S9_1.fastq TPM	9_S35_1.fastq Relative Abundance (%)	9_S35_1.fastq Variance	9_S35_1.fastq RPKM	9_S35_1.fastq TPM
132_merged	0	0	0	0	NaN	0	0	0	1.2075919	14617.793	49.221268	70255.73	0.8939988	916.5028	36.558327	57524.527	NaN	0	0	0	1.0744543	5942.8247	83.322685	124347.19	0.8705294	686.56305	34.724854	56825.82	0	0	0	0	0.9721674	738.1153	29.16524	49378.887	0.6735838	901.38196	7.6788177	20667.924	1.311443	18185.328	35.72063	60333.875	0.8868914	12.995949	11.56448	28380.271	0.83871526	2722.226	22.667828	38766.72	1.0316416	20.9156	11.816285	29545.852	0.3750922	617.5594	16.526318	19474.424	0.03943139	14.6711855	0.4653475	915.17865	0.46672457	4148.788	28.01327	42822.137	0.029567864	23.788633	0.29188043	555.12463	0.5250178	1472.6073	33.110435	50267.83	0.2188788	55.269722	10.255677	22651.92	0	0	0	0	0.15740168	4.109426	1.7266371	3411.9463	1.8829973	5121.3296	75.79692	122985.12	1.6884805	9.269534	27.778553	62404.91	2.03752	8946.48	92.941734	145133.45	1.5824176	0.56678766	27.877382	73097.61	1.7608441	1.7984093	119.91102	179911.48	1.0699495	25.027159	14.541341	32589.514	1.549128	2882.5454	74.889496	118644.38	1.3221484	918.54364	18.315945	45004.86	0.088465914	0.60152906	15.2326565	17463.01	0	0	0	0	0.08966025	438.9003	16.36487	18176.918	0.10850349	1.0268655	12.645123	17886.98	0.10507664	153.63945	16.245516	18733.287	0.30539086	562.4668	25.259285	34331.23	0	0	0	0	0.031793572	121.8812	2.6356347	4146.9883	0.2683264	1936.1409	27.451477	33649.39	0.06340881	0.74959487	5.462215	7548.9175	0.07126698	2229.381	12.471065	13532.515	0	0	0	0	0.04202725	3.6333303	8.940366	9859.504	0.21483575	270.13486	10.086077	15055.585	1.4566652	9414.98	53.20707	78441.53	1.2990841	24.153973	34.870754	59777.863
4p_S4_bin.5	0	0	0	0	NaN	0	0	0	0.009367511	157.05144	0.68915856	983.66724	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357556	2.547094	58.2871	66821.48	0	0	0	0	0.369587	2011.6675	63.53332	70568.25	0.31229165	2.3672912	34.94928	49436.992	0.47283152	395.1423	68.747734	79275.49	0.24628863	465.40646	20.513844	27881.457	0	0	0	0	0.028662954	133.78252	2.7707436	4359.574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022852235	4.4575653	6.7330036	7425.209	0.023696812	81.305725	1.7838407	2662.7566	0	0	0	0	0	0	0	0
16p_S16_bin.62	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0.344551	302.1205	14.00572	22919.805	0	0	0	0	0.039125104	18.015127	1.349597	2284.9668	0	0	0	0	0.055782843	136.71387	1.6600825	2803.9607	0.09393983	3.11957	1.5785316	3873.8577	0.6010226	892.24744	16.274714	27833.158	0.08445621	3.483309	1.2670405	3168.1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045379475	268.54834	3.434103	5403.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023411162	61.181004	1.4549271	2171.785	0	0	0	0	0.056336947	1.3336881	1.96933	3375.9624
16_S42_bin.4	0	0	0	0	NaN	0	0	0	0	0	0	0	0.7278223	624.2876	28.66171	45099.2	NaN	0	0	0	0	0	0	0	0	0	0	0	2.8139458	1512.3375	55.22929	162983.4	0	0	0	0	4.6326785	8454.105	51.5563	138766.38	0	0	0	0	1.5673738	41.967064	19.940935	48936.85	0	0	0	0	3.0060833	79.91499	33.316036	83304.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1412834	2.8834894	1.988029	4455.497	0	0	0	0	0.065549545	47.317013	0.9795325	2406.8486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102854036	120.05271	4.572143	6824.882	0	0	0	0	0.8326801	19.339922	21.781609	37339.547
11p_S11_bin.86	0	0	0	0	NaN	0	0	0	0.5320935	1345.1494	21.78558	31095.537	0.5509358	511.3206	22.498842	35401.926	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04093882	28.388208	1.3121843	2221.6235	0	0	0	0	0.031293742	155.74692	0.9280786	1567.5693	0.123239405	1.4330399	1.6652364	4086.639	0.040392052	60.256374	1.1628233	1988.6708	0.13368508	1.840029	1.5832938	3958.9238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03040628	4.284568	0.34186533	675.548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032262705	1.027812	0.53917825	1208.3866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019934349	20.26841	3.3794467	3896.9607	0.18876432	333.92792	15.392631	20920.941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03163655	37.34918	1.618907	2416.5579	0.30127636	727.94336	11.206021	16520.69	0.23145574	2.5568953	6.303938	10806.65
23_S49_bin.11	0	0	0	0	NaN	0	0	0	0.02184334	489.11157	1.1533726	1646.2606	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069384985	55.461124	0.26919737	460.3835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2077371	6.3359847	19.567867	43959.484	0	0	0	0	1.7146386	0.63508725	29.761253	78037.32	0	0	0	0	1.6853381	22.257399	22.075985	49475.883	0	0	0	0	3.0748613	2439.6943	41.75776	102604.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17p_S17_bin.3	0	0	0	0	NaN	0	0	0	0.022516098	11895.16	1.3455313	1920.5372	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8415556	16119.521	236.14767	278273.7	0.08614965	2190.2344	1.0440309	2053.2495	2.283258	30382.912	125.80687	192313.08	0	0	0	0	1.6215059	6357.6865	98.05414	148864.5	0.12150654	785.6593	5.89557	13021.666	0	0	0	0	0.20194829	356.3382	2.3661988	4675.762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18812491	807.66486	9.424255	14930.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142_merged	0	0	0	0	NaN	0	0	0	0.21185957	1207.4286	8.723818	12451.896	0.18914637	152.7361	7.7075825	12127.877	NaN	0	0	0	0	0	0	0	0.55695814	468.6708	22.23872	36392.773	0	0	0	0	0.40960655	338.1453	12.370202	20943.658	0	0	0	0	0.44817203	3404.3328	12.406676	20955.477	0.22375762	3.881381	2.978455	7309.3945	0.4099634	1117.726	11.083011	18954.264	0.27167737	6.1918235	3.1463892	7867.342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057214472	1.2464068	0.84917736	1903.1451	0.12556963	192.87291	6.2357063	9878.973	0.077143334	73.164154	1.1626639	2856.8286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05322333	104.60033	4.5895076	6237.8433	0	0	0	0	0	0	0	0	0.11544566	848.95215	11.740838	14391.651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029298693	42.475487	1.4883385	2221.6572	0.28520414	1087.7352	10.53285	15528.25	0.2030719	2.6642451	5.55388	9520.851
17p_S17_bin.1	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6833973	14092.319	228.97171	269817.63	0.062191956	30.584005	0.5913353	1162.9528	1.8577225	23584.514	101.23745	154755.33	0	0	0	0	1.6139427	6037.079	95.93605	145648.86	0.09518908	26.256775	4.072953	8996.014	0	0	0	0	0.12841684	2.1213136	1.2877942	2544.7644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10533396	194.22337	5.0332417	7973.9604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19_S45_bin.5	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6274693	1998.9691	24.864223	48899.39	0	0	0	0	1.5317664	1489.7352	12.613943	23990.34	0	0	0	0	4.733813	3102.1697	198.2919	437971.28	0	0	0	0	11.339812	1691.681	111.83616	220995.42	0	0	0	0	1.0470014	5.4376388	17.23794	38725.277	0	0	0	0	0	0	0	0	0	0	0	0	0.64539057	12.208967	8.745325	19599.701	0	0	0	0	0.59371185	493.6252	8.316142	20433.936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16p_S16_bin.13	0	0	0	0	NaN	0	0	0	0.031301964	110.75566	1.4792955	2111.465	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13821395	62.123817	4.3319	7334.225	0	0	0	0	0.15836741	386.1748	4.4799976	7566.9336	0.25208026	3.1195302	3.4252424	8405.852	0.276433	255.13698	7.595859	12990.507	0.25766793	3.8791866	3.0346534	7587.951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13000135	2.8100863	2.0297766	4549.06	0	0	0	0	0.16038898	135.36227	2.6778543	6579.864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047077153	105.83475	1.877318	2767.6711	0	0	0	0
11p_S11_bin.82	0	0	0	0	NaN	0	0	0	0.19566315	426.33597	8.05267	11493.937	0.16839047	128.53214	6.924302	10895.387	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11840369	47.727585	3.6567454	6191.1357	0	0	0	0	0.121021256	236.57112	3.3723285	5696.0264	0.08407027	0.9546793	1.1591827	2844.7383	0.09232083	58.32332	2.562972	4383.218	0.08822526	1.2258563	1.0576023	2644.4648	0.19597028	296.14627	8.4686575	9979.374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069436096	17.946085	3.334824	7365.694	0	0	0	0	0.076655224	1.4303447	0.8496243	1678.912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11186037	156.0056	5.765391	9133.873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017208422	31.592026	1.1194398	1670.9987	0.22924721	484.0396	8.44637	12452.217	0.114607476	1.3331696	3.211585	5505.523
104_merged	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023291294	993.2227	0.8922122	1506.9891	0	0	0	0	0.021090668	381.79352	0.8374387	1432.1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062284466	0.41302752	12.007942	13766.139	0	0	0	0	0	0	0	0	0.5857506	4.4384294	62.368416	88222.336	0	0	0	0	0.26870507	497.0606	21.66538	29446.566	0	0	0	0	0.50911826	762.7359	29.641556	46638.938	0	0	0	0	0.35811836	3.6810732	26.42185	36515.652	0	0	0	0	0	0	0	0	0.011217503	0.74480283	2.7983618	3086.0544	0.6063956	552.915	27.072386	40411.203	0	0	0	0	0	0	0	0
11p_S11_bin.46	0	0	0	0	NaN	0	0	0	0.12039378	174.69292	5.218082	7448.003	0.04134944	32.597847	1.7535514	2759.213	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1531926	63.86705	4.579702	7753.769	0	0	0	0	0.11177698	220.73468	3.0094657	5083.133	0.063301906	0.68372625	0.8328123	2043.796	0.1106306	71.22732	2.9954212	5122.7954	0.08355836	1.1179718	0.956094	2390.6511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10881208	196.35738	3.9889445	5880.777	0	0	0	0
8_S34_bin.18	0	0	0	0	NaN	0	0	0	0.0064253304	288.96555	0.44799006	639.43646	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015232081	67.70217	0.6012542	1017.96783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26108012	2254.3936	65.75066	72324.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3730971	2.7866073	60.32428	69156.94	0.42510518	0.7486943	100.73179	107246.33	0.39537594	2423.028	67.39232	74854.555	0.3090872	2.5932987	34.672325	49045.234	0.3300683	496.83487	48.09242	55457.094	0.3149721	616.0324	26.008263	35349.207	0.5418439	15080.283	194.63364	190124.58	0.53458697	1166.0745	31.749851	49956.195	0.7739318	5562.1504	76.30415	93531.875	1.0062196	14.36998	74.491356	102948.92	0.7409041	25677.29	115.24035	125048.805	1.0359608	6075.268	116.492836	140462.38	0.5781274	45.22457	100.73896	111095.69	0.9195647	1478.7649	41.148033	61422.066	0	0	0	0	0	0	0	0
16p_S16_bin.26	0	0	0	0	NaN	0	0	0	0.086895965	271.77487	3.5826554	5113.685	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14178117	56.50705	4.2052083	7119.725	0	0	0	0	0.10032513	191.51747	2.705236	4569.2734	0.059519723	0.60508627	0.77671367	1906.125	0.13187367	87.27036	3.441778	5886.1577	0.07570434	0.9468519	0.8684684	2171.5488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0964243	191.78197	3.5044634	5166.5205	0	0	0	0
17_S43_bin.6	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9330597	6743.017	47.500313	93416.8	0	0	0	0	12.518742	49483.375	103.949715	197701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130_merged	0	0	0	0	NaN	0	0	0	0.110725254	861.2271	4.7881002	6834.271	0.052379824	53.215546	2.4244616	3814.8904	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1597752	117.051674	5.039423	8532.111	0	0	0	0	0.20484418	1247.3	7.9050074	13351.941	0.08092761	1.5185775	1.319787	3238.8752	0.103988715	376.4015	3.0032604	5136.2017	0.08668315	2.1242743	1.0966341	2742.0623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03083047	60.080307	6.006046	6925.7866	0.035025626	94.80548	3.6736016	4992.988	0	0	0	0	0.04177309	163.91632	3.3849652	5326.0083	0	0	0	0	0.05878057	0.9335896	5.3988137	7461.2935	0.050735705	2539.5542	9.678353	10502.105	0	0	0	0	0.04112768	4.878016	9.312751	10270.175	0.057948533	138.74283	3.2628357	4870.465	0.15567501	666.91284	6.027728	8886.489	0.11426687	1.7201012	3.309871	5674.012
11p_S11_bin.30	0	0	0	0	NaN	0	0	0	0.17067415	899.4343	7.2889843	10403.894	0.06950613	59.79349	3.0896409	4861.5503	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052325748	107.7891	1.8060201	3057.724	0	0	0	0	0.09615252	1430.5156	2.7895632	4711.7065	0.04920409	0.9468639	0.71835023	1762.8959	0.048047967	410.8861	1.4893168	2547.0432	0.080884434	1.9795228	1.007691	2519.6653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034664113	60.135357	6.441243	7427.628	0.053395517	124.75462	5.419135	7365.434	0	0	0	0	0.030939646	109.43804	2.6098154	4106.364	0	0	0	0	0.049836926	0.88239783	4.9571133	6850.852	0.041484643	1813.3944	8.801852	9551.007	0	0	0	0	0.03858701	5.159205	9.019142	9946.38	0.05842792	148.5311	3.3677611	5027.088	0.17710981	676.9297	6.755782	9959.836	0.13723384	1.6783538	3.8255239	6557.9814
